MAINTENANCE_AGENCY_ID,VARIABLE_SET_ID,NAME,CODE,DESCRIPTION
EBA,EBA_9923272301668272591,EBA_ATY(EBA_md684),9923272301668272591,
EBA,EBA_10158457710816052101,EBA_ATY(EBA_mi502),10158457710816052101,
EBA,EBA_11983129890249206153,EBA_ATY(EBA_mi500),11983129890249206153,
EBA,EBA_10001260238303603832,EBA_ATY([EBA_mi53|EBA_mi170]),10001260238303603832,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_16126564944431720418,EBA_ATY(EBA_md104),16126564944431720418,
EBA,EBA_1731670863685709133,EBA_ATY(EBA_mi689),1731670863685709133,
EBA,EBA_11803276423861279223,EBA_ATY([EBA_md67]),11803276423861279223,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_998795982918575574,EBA_ATY([EBA_mi287]),998795982918575574,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_13073812415081027283,EBA_ATY([EBA_mi34|EBA_mi37|EBA_mi53]),13073812415081027283,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_14720315306139245657,EBA_ATY(EBA_si169),14720315306139245657,
EBA,EBA_9228188412307327281,EBA_ATY(EBA_md515),9228188412307327281,
EBA,EBA_9250586439682908467,EBA_ATY([EBA_mi7]),9250586439682908467,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_3979864799129720644,EBA_ATY(EBA_md140),3979864799129720644,
EBA,EBA_17228414408754932630,EBA_ATY(EBA_mi109),17228414408754932630,
EBA,EBA_5389922017240836850,EBA_ATY([EBA_md201|EBA_md239|EBA_md252|EBA_md103|EBA_md202|EBA_md240]),5389922017240836850,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_7940345363080024832,EBA_ATY(EBA_md683),7940345363080024832,
EBA,EBA_14336257457227958878,EBA_ATY(EBA_si476),14336257457227958878,
EBA,EBA_10431168129131004067,EBA_ATY([EBA_md677|EBA_md771|EBA_md67]),10431168129131004067,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_10169228275803094796,EBA_ATY([EBA_md677|EBA_md67]),10169228275803094796,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_13051618864322748511,EBA_ATY([EBA_ii676|EBA_mi136]),13051618864322748511,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17730055579700846142,EBA_ATY([EBA_mi502|EBA_mi53]),17730055579700846142,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8776245487178564258,EBA_ATY(EBA_mi9),8776245487178564258,
EBA,EBA_8703195666662489891,EBA_ATY(EBA_mi690),8703195666662489891,
EBA,EBA_2547900164479790001,EBA_ATY(EBA_md13),2547900164479790001,
EBA,EBA_17346419575900125981,EBA_ATY(EBA_md509),17346419575900125981,
EBA,EBA_10048351927562189256,EBA_ATY(EBA_md83),10048351927562189256,
EBA,EBA_13179012148550052910,EBA_ATY([EBA_mi53|EBA_mi7|EBA_mi504|EBA_mi503]),13179012148550052910,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_4587144591691214044,EBA_ATY([EBA_mi37|EBA_mi53]),4587144591691214044,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6228350531448385490,EBA_ATY([EBA_mi7|EBA_mi504|EBA_mi136]),6228350531448385490,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_3311632833299677454,EBA_ATY([EBA_md46|EBA_md251|EBA_mi53|EBA_md14|EBA_md73|EBA_md139]),3311632833299677454,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8618637197431205668,EBA_ATY(EBA_mi692),8618637197431205668,
EBA,EBA_9206333243553622948,EBA_ATY(EBA_md62),9206333243553622948,
EBA,EBA_7072593806842095709,EBA_ATY([EBA_mi7|EBA_md511|EBA_md509|EBA_md513|EBA_md515|EBA_md203|EBA_md512|EBA_md510|EBA_md514|EBA_md516|EBA_mi772]),7072593806842095709,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_9245042771024028468,EBA_ATY(EBA_md186),9245042771024028468,
EBA,EBA_13772013673128075671,EBA_ATY(EBA_mi508),13772013673128075671,
EBA,EBA_15937377230108731835,EBA_ATY(EBA_md114),15937377230108731835,
EBA,EBA_10186677196114433684,EBA_ATY([EBA_mi7|EBA_md511|EBA_md509|EBA_md513|EBA_md515|EBA_md203|EBA_md512|EBA_md510|EBA_md514|EBA_md516]),10186677196114433684,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_11640510403163192298,EBA_ATY(EBA_mi164),11640510403163192298,
EBA,EBA_15959337786267308971,EBA_ATY(EBA_mi770),15959337786267308971,
EBA,EBA_10086988373380389889,EBA_ATY(EBA_md60),10086988373380389889,
EBA,EBA_1302313428082739600,EBA_ATY(EBA_md200),1302313428082739600,
EBA,EBA_14838766789351368950,EBA_ATY(EBA_md139),14838766789351368950,
EBA,EBA_1471496352342457132,EBA_ATY([EBA_mi339]),1471496352342457132,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8090216358456386042,EBA_ATY(EBA_mi34),8090216358456386042,
EBA,EBA_2144806945479782033,EBA_ATY([EBA_mi7|EBA_mi136|EBA_mi508|EBA_mi506|EBA_mi53|EBA_mi505|EBA_mi507]),2144806945479782033,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_12845040784202940501,EBA_ATY(EBA_mi339),12845040784202940501,
EBA,EBA_16284181356545560043,EBA_ATY(EBA_si294),16284181356545560043,
EBA,EBA_4026498334911229732,EBA_ATY([EBA_mi290|EBA_mi53]),4026498334911229732,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_15087420942491997638,EBA_ATY([EBA_mi129|EBA_mi53]),15087420942491997638,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17885408158842391463,EBA_ATY(EBA_mi679),17885408158842391463,
EBA,EBA_2688836106544112767,EBA_ATY(EBA_mi503),2688836106544112767,
EBA,EBA_15168898319371599562,EBA_ATY([EBA_mi136]),15168898319371599562,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_14436927151026818162,EBA_ATY(EBA_mi290),14436927151026818162,
EBA,EBA_9088624250072106664,EBA_ATY([EBA_mi129]),9088624250072106664,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_16398537051390904562,EBA_ATY(EBA_ii699),16398537051390904562,
EBA,EBA_3383954437573185347,EBA_ATY([EBA_md103|EBA_ii699]),3383954437573185347,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_10090642575023122747,EBA_ATY(EBA_mi191),10090642575023122747,
EBA,EBA_14171737012905495604,EBA_ATY([EBA_mi287|EBA_mi53]),14171737012905495604,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_11521991906781943314,EBA_ATY(EBA_mi35),11521991906781943314,
EBA,EBA_417878055955018661,EBA_ATY(EBA_pi223),417878055955018661,
EBA,EBA_16981497299458238488,EBA_ATY([EBA_mi53|EBA_mi136]),16981497299458238488,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_16912801527622893716,EBA_ATY([EBA_ei207|EBA_ei4]),16912801527622893716,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_12241821843951129933,EBA_ATY(EBA_mi170),12241821843951129933,
EBA,EBA_679327798966221814,EBA_ATY(EBA_ei219),679327798966221814,
EBA,EBA_14888085587780007808,EBA_ATY(EBA_mi136),14888085587780007808,
EBA,EBA_5761047437904009774,EBA_ATY(EBA_ei207),5761047437904009774,
EBA,EBA_4281556020126421551,EBA_ATY([EBA_mi53]),4281556020126421551,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_12587082855268351149,EBA_ATY(EBA_md103),12587082855268351149,
EBA,EBA_17314727852076773279,EBA_ATY(EBA_si288),17314727852076773279,
EBA,EBA_8231468321123390510,EBA_ATY(EBA_mi53),8231468321123390510,
EBA,EBA_3814216245397380505,EBA_ATY(EBA_ei218),3814216245397380505,
EBA,EBA_17597139074539808599,EBA_ATY(EBA_si289),17597139074539808599,
EBA,EBA_4799565562160387939,EBA_ATY(EBA_mi129),4799565562160387939,
EBA,EBA_1678671815251824578,EBA_ATY(EBA_mi287),1678671815251824578,
EBA,EBA_12228486103355220067,EBA_ATY(EBA_ei152),12228486103355220067,
EBA,EBA_7817958153591656798,EBA_ATY(EBA_pi221),7817958153591656798,
EBA,EBA_1466148639018143510,EBA_ATY(EBA_ei4),1466148639018143510,
EBA,EBA_5774174031714583151,EBA_ATY(EBA_mi7),5774174031714583151,
EBA,EBA_18384437438483779822,EBA_ATY(EBA_si168),18384437438483779822,
EBA,EBA_1297198329170426540,EBA_ATY(EBA_mi420),1297198329170426540,
EBA,EBA_7623249057078686648,EBA_ATY(EBA_mi504),7623249057078686648,
ECB6,ECB6_EBA_46612,Variable set for combination EBA_46612,EBA_46612,Variable set for combination EBA_46612
ECB6,ECB6_EBA_84895,Variable set for combination EBA_84895,EBA_84895,Variable set for combination EBA_84895
ECB6,ECB6_EBA_35903,Variable set for combination EBA_35903,EBA_35903,Variable set for combination EBA_35903
ECB6,ECB6_EBA_35904,Variable set for combination EBA_35904,EBA_35904,Variable set for combination EBA_35904
ECB6,ECB6_EBA_35902,Variable set for combination EBA_35902,EBA_35902,Variable set for combination EBA_35902
ECB6,ECB6_EBA_35901,Variable set for combination EBA_35901,EBA_35901,Variable set for combination EBA_35901
ECB6,ECB6_EBA_35905,Variable set for combination EBA_35905,EBA_35905,Variable set for combination EBA_35905
ECB6,ECB6_EBA_37883,Variable set for combination EBA_37883,EBA_37883,Variable set for combination EBA_37883
ECB6,ECB6_EBA_155639,Variable set for combination EBA_155639,EBA_155639,Variable set for combination EBA_155639
ECB6,ECB6_EBA_32375,Variable set for combination EBA_32375,EBA_32375,Variable set for combination EBA_32375
ECB6,ECB6_EBA_32354,Variable set for combination EBA_32354,EBA_32354,Variable set for combination EBA_32354
ECB6,ECB6_EBA_152247,Variable set for combination EBA_152247,EBA_152247,Variable set for combination EBA_152247
ECB6,ECB6_EBA_152253,Variable set for combination EBA_152253,EBA_152253,Variable set for combination EBA_152253
ECB6,ECB6_EBA_152268,Variable set for combination EBA_152268,EBA_152268,Variable set for combination EBA_152268
ECB6,ECB6_EBA_152270,Variable set for combination EBA_152270,EBA_152270,Variable set for combination EBA_152270
ECB,MTRCS_F_25.01.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.d,MTRCS_F_25.01.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.d
ECB,MTRCS_F_18.00.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.c,MTRCS_F_18.00.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.c
ECB,MTRCS_F_04.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.01,MTRCS_F_04.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.01
ECB,MTRCS_F_13.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.01,MTRCS_F_13.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.01
ECB,MTRCS_F_04.05_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.05,MTRCS_F_04.05_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.05
ECB,MTRCS_F_12.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.02,MTRCS_F_12.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.02
ECB,MTRCS_F_20.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.04,MTRCS_F_20.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.04
ECB,MTRCS_F_13.03.1.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.03.1.a,MTRCS_F_13.03.1.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.03.1.a
ECB,MTRCS_F_26.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_26.00.b,MTRCS_F_26.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_26.00.b
ECB,MTRCS_F_13.03.1.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.03.1.b,MTRCS_F_13.03.1.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.03.1.b
ECB,MTRCS_F_00.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_00.01,MTRCS_F_00.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_00.01
ECB,MTRCS_F_41.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_41.02,MTRCS_F_41.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_41.02
ECB,MTRCS_F_44.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.04,MTRCS_F_44.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.04
ECB,MTRCS_F_08.01.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_08.01.a,MTRCS_F_08.01.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_08.01.a
ECB,MTRCS_F_20.05.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.05.a,MTRCS_F_20.05.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.05.a
ECB,MTRCS_F_25.02.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.b,MTRCS_F_25.02.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.b
ECB,MTRCS_F_04.03.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.03.1,MTRCS_F_04.03.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.03.1
ECB,MTRCS_F_04.02.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.02.1,MTRCS_F_04.02.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.02.1
ECB,MTRCS_F_17.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.02,MTRCS_F_17.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.02
ECB,MTRCS_F_18.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.02.a,MTRCS_F_18.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.02.a
ECB,MTRCS_F_18.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.01,MTRCS_F_18.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.01
ECB,MTRCS_F_16.04.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.04.1,MTRCS_F_16.04.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.04.1
ECB,MTRCS_F_13.02.1.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.02.1.a,MTRCS_F_13.02.1.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.02.1.a
ECB,MTRCS_F_19.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.b,MTRCS_F_19.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.b
ECB,MTRCS_F_04.07_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.07,MTRCS_F_04.07_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.07
ECB,MTRCS_F_16.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.03,MTRCS_F_16.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.03
ECB,MTRCS_F_45.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_45.01,MTRCS_F_45.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_45.01
ECB,MTRCS_F_18.02.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.02.c,MTRCS_F_18.02.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.02.c
ECB,MTRCS_F_17.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.03,MTRCS_F_17.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.03
ECB,MTRCS_F_04.02.2_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.02.2,MTRCS_F_04.02.2_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.02.2
ECB,MTRCS_F_45.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_45.03,MTRCS_F_45.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_45.03
ECB,MTRCS_F_19.00.e_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.e,MTRCS_F_19.00.e_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.e
ECB,MTRCS_F_20.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.02,MTRCS_F_20.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.02
ECB,MTRCS_F_31.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_31.01,MTRCS_F_31.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_31.01
ECB,MTRCS_F_16.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.04,MTRCS_F_16.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.04
ECB,MTRCS_F_40.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_40.02,MTRCS_F_40.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_40.02
ECB,MTRCS_F_16.07.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.07.b,MTRCS_F_16.07.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.07.b
ECB,MTRCS_F_22.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_22.02,MTRCS_F_22.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_22.02
ECB,MTRCS_F_14.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_14.00,MTRCS_F_14.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_14.00
ECB,MTRCS_F_18.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.d,MTRCS_F_18.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.d
ECB,MTRCS_F_21.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_21.00,MTRCS_F_21.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_21.00
ECB,MTRCS_F_17.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.01,MTRCS_F_17.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.01
ECB,MTRCS_F_16.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.01,MTRCS_F_16.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.01
ECB,MTRCS_F_23.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.04,MTRCS_F_23.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.04
ECB,MTRCS_F_25.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.a,MTRCS_F_25.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.a
ECB,MTRCS_F_20.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.01,MTRCS_F_20.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.01
ECB,MTRCS_F_44.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.01,MTRCS_F_44.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.01
ECB,MTRCS_F_25.03.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.03.a,MTRCS_F_25.03.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.03.a
ECB,MTRCS_F_11.03.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.03.1,MTRCS_F_11.03.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.03.1
ECB,MTRCS_F_15.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_15.00.a,MTRCS_F_15.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_15.00.a
