MAINTENANCE_AGENCY_ID,MEMBER_HIERARCHY_ID,CODE,DOMAIN_ID,NAME,DESCRIPTION,IS_MAIN_HIERARCHY
EBA,EBA_ZZ852,ZZ852,EBA_ZZ,Traded types of instruments - Plain vanilla options,EBA_ZZ852,false
EBA,EBA_ZZ853,ZZ853,EBA_ZZ,Traded types of instruments - Complex options,EBA_ZZ853,false
EBA,EBA_ZZ810,ZZ810,EBA_ZZ,Methodology (NII),EBA_ZZ810,false
EBA,EBA_ZZ826,ZZ826,EBA_ZZ,SOT on NII risk measure under the IMS Approach - PTR of Fixed Retail Loans,EBA_ZZ826,false
EBA,EBA_ZZ854,ZZ854,EBA_ZZ,Traded types of instruments - Asset-backed instruments,EBA_ZZ854,false
EBA,EBA_ZZ811,ZZ811,EBA_ZZ,Conditional Cash Flows (NII),EBA_ZZ811,false
EBA,EBA_ZZ855,ZZ855,EBA_ZZ,Traded types of instruments - Mortgage-backed securities,EBA_ZZ855,false
EBA,EBA_ZZ55_1,ZZ55_1,EBA_ZZ,Qualitative Stage 2 Trigger set (SBP),EBA_ZZ55_1,false
EBA,EBA_ZZ856,ZZ856,EBA_ZZ,Traded types of instruments - Interest rate swaps,EBA_ZZ856,false
EBA,EBA_ZZ23_1,ZZ23_1,EBA_ZZ,Hierarchy for financial market infrastructure system types,EBA_ZZ23_1,false
EBA,EBA_ZZ857,ZZ857,EBA_ZZ,Traded types of instruments - FX swaps,EBA_ZZ857,false
EBA,EBA_ZZ812,ZZ812,EBA_ZZ,Methodology (EVE),EBA_ZZ812,false
EBA,EBA_ZZ49,ZZ49,EBA_ZZ,Hierarchy for Article 7 or 10 CRR waiver,EBA_ZZ49,false
EBA,EBA_ZZ858,ZZ858,EBA_ZZ,Traded types of instruments - Credit default swaps,EBA_ZZ858,false
EBA,EBA_ZZ813,ZZ813,EBA_ZZ,Conditional Cash Flows (EVE),EBA_ZZ813,false
EBA,EBA_ZZ50,ZZ50,EBA_ZZ,"Hierarchy for type of financial interconnection in resolution templates (Liabilities, own funds, guarantees)",EBA_ZZ50,false
EBA,EBA_ZZ859,ZZ859,EBA_ZZ,Traded types of instruments - Other types of instruments,EBA_ZZ859,false
EBA,EBA_ZZ814,ZZ814,EBA_ZZ,Commercial margins/other spread components (EVE),EBA_ZZ814,false
EBA,EBA_ZZ51,ZZ51,EBA_ZZ,Hierarchy for type of financial interconnection in resolution templates (Liabilities),EBA_ZZ51,false
EBA,EBA_ZZ815,ZZ815,EBA_ZZ,Penalty fees from loan prepayments,EBA_ZZ815,false
EBA,EBA_ZZ52,ZZ52,EBA_ZZ,Hierarchy for type of financial interconnection in resolution templates (Commitments and guarantees received),EBA_ZZ52,false
EBA,EBA_ZZ816,ZZ816,EBA_ZZ,Pension obligations/pension plan assets,EBA_ZZ816,false
EBA,EBA_ZZ53,ZZ53,EBA_ZZ,"Hierarchy for type of financial interconnection in resolution templates (Commitments and guarantees received, derivatives)",EBA_ZZ53,false
EBA,EBA_ZZ65_1,ZZ65_1,EBA_ZZ,Risk factor identifiers (SBP),EBA_ZZ65_1,false
EBA,EBA_ZZ75,ZZ75,EBA_ZZ,Hierarchy of type of governance systems for diversity benchmarking purposes,EBA_ZZ75,false
EBA,EBA_ZZ27_1,ZZ27_1,EBA_ZZ,Links to SRB aggregate LDT template (rows / liability types),EBA_ZZ27_1,false
EBA,EBA_ZZ11,ZZ11,EBA_ZZ,Hierarchy for the Source of PDs applied for IRC and CT calculation used in C 109.2 and C 110.2 templates,Hierarchy for the Source of PDs applied for IRC and CT calculation used in C 109.2 and C 110.2 templates,false
EBA,EBA_ZZ54,ZZ54,EBA_ZZ,Hierarchy for the Source of transitiomn matrices used in C 109.2 and C 110.2 templates,Hierarchy for the Source of transition matrices used in C 109.2 and C 110.2 templates,false
EBA,EBA_ZZ50_1,ZZ50_1,EBA_ZZ,"Hierarchy for type of financial interconnection in resolution templates (Liabilities, own funds, guarantees)",EBA_ZZ50_1,false
EBA,EBA_ZZ12,ZZ12,EBA_ZZ,Hierarchy for Number of modelling factors applied for IRC calculation used in C 109.1.a template,Hierarchy for Number of modelling factors applied for IRC calculation used in C 109.1.a template,false
EBA,EBA_ZZ13,ZZ13,EBA_ZZ,Hierarchy for the Rationale for exclusion used in C 106.1 and C 106.2 templates (SBP) templates,Hierarchy for the Rationale for exclusion used in C 106.1 and C 106.2 templates (SBP) templates,false
EBA,EBA_ZZ818,ZZ818,EBA_ZZ,General approach for NMD modelling,EBA_ZZ818,false
EBA,EBA_ZZ76,ZZ76,EBA_ZZ,Hierarchy for Yes/No/Not applicable,EBA_ZZ76,false
EBA,EBA_ZZ819,ZZ819,EBA_ZZ,Identification of core component NMD balances,EBA_ZZ819,false
EBA,EBA_ZZ118,ZZ118,EBA_ZZ,Hierarchy for professional background,EBA_ZZ118,false
EBA,EBA_ZZ820,ZZ820,EBA_ZZ,NMD core component balances (slotting of core component balances),EBA_ZZ820,false
EBA,EBA_ZZ14,ZZ14,EBA_ZZ,Type of entity,Lists allowed values for the 'Type of entity' metric,false
EBA,EBA_ZZ821,ZZ821,EBA_ZZ,5-year NMD repricing cap on IRRBB risk management,EBA_ZZ821,false
EBA,EBA_ZZ15,ZZ15,EBA_ZZ,Interval numbers for observations,Lists allowed values for the 'Number of price observations (interval)' metric in Prudent Valuation,false
EBA,EBA_ZZ69,ZZ69,EBA_ZZ,Article to file for 2 IPUs requests,EBA_ZZ69,false
EBA,EBA_ZZ822,ZZ822,EBA_ZZ,Exemptions to the 5-year NMD repricing cap,EBA_ZZ822,false
EBA,EBA_ZZ16,ZZ16,EBA_ZZ,Options for risk category,Lists allowed values for the 'Type of risk' metric in Prudent Valuation,false
EBA,EBA_ZZ70,ZZ70,EBA_ZZ,Type of entity (IPU),EBA_ZZ70,false
EBA,EBA_ZZ823,ZZ823,EBA_ZZ,Modelling of operational NMDs from financial customers,EBA_ZZ823,false
EBA,EBA_ZZ71,ZZ71,EBA_ZZ,Reason for authentication via non-strong customer authentication,Reason for authentication via non-strong customer authentication in Payments,false
EBA,EBA_ZZ91,ZZ91,EBA_ZZ,Level of reliance on the ICT service,EBA_ZZ91,false
EBA,EBA_ZZ824,ZZ824,EBA_ZZ,Changes in balance sheet structure due to interest rates,EBA_ZZ824,false
EBA,EBA_ZZ17,ZZ17,EBA_ZZ,Hierarchy for Article 7 CRR waiver,EBA_ZZ17,false
EBA,EBA_ZZ72,ZZ72,EBA_ZZ,Card funtion in payments,Card funtion in payments,false
EBA,EBA_ZZ74,ZZ74,EBA_ZZ,IPU status,EBA_ZZ74,false
EBA,EBA_ZZ92,ZZ92,EBA_ZZ,Data Sensitiveness,EBA_ZZ92,false
EBA,EBA_ZZ18,ZZ18,EBA_ZZ,Hierarchy for type of financial interconnection in resolution templates,EBA_ZZ18,false
EBA,EBA_ZZ77,ZZ77,EBA_ZZ,Hierarchy for consideration of non-binary directors in diversity policy,EBA_ZZ77,false
EBA,EBA_ZZ825,ZZ825,EBA_ZZ,SOT on NII risk measure under the IMS Approach - PTR of Retail Term deposits,EBA_ZZ825,false
EBA,EBA_ZZ19,ZZ19,EBA_ZZ,Name of Deposit Guarantee Scheme (DGS),EBA_ZZ19,false
EBA,EBA_ZZ840,ZZ840,EBA_ZZ,Colour of the zone that the desk is assigned to according to the profit and loss attribution test (PLAT),EBA_ZZ840,false
EBA,EBA_ZZ20,ZZ20,EBA_ZZ,Hierarchy for qualitative impact assessments,EBA_ZZ20,false
EBA,EBA_ZZ841,ZZ841,EBA_ZZ,Compliance with back-testing requirements,EBA_ZZ841,false
EBA,EBA_ZZ55,ZZ55,EBA_ZZ,Qualitative Stage 2 Trigger set (SBP),EBA_ZZ55,false
EBA,EBA_ZZ22,ZZ22,EBA_ZZ,Hierarchy for service types (Resolution),EBA_ZZ22,false
EBA,EBA_ZZ56,ZZ56,EBA_ZZ,Economic scenario to calculate the IFRS 9 PD,"The benchmark (SBP) economic scenario used by the institution to calculate the IFRS 9 PD. The scenario ID shall be expressed as a value between 0 and 5.The economic scenario 1 shall be the baseline scenario. The economic scenarios 2 to 5 shall be ranked according to their severity, from the most favourable (number 2) to the most severe (number 5).",false
EBA,EBA_ZZ842,ZZ842,EBA_ZZ,Traded risks - Default risk,EBA_ZZ842,false
EBA,EBA_ZZ23,ZZ23,EBA_ZZ,Hierarchy for financial market infrastructure system types,EBA_ZZ23,false
EBA,EBA_ZZ843,ZZ843,EBA_ZZ,Traded risks - General interest rate risk (GIRR),EBA_ZZ843,false
EBA,EBA_ZZ24,ZZ24,EBA_ZZ,Hierarchy for modes of participation in a financial market infrastructure,EBA_ZZ24,false
EBA,EBA_ZZ844,ZZ844,EBA_ZZ,Traded risks - Equity risk,EBA_ZZ844,false
EBA,EBA_ZZ25,ZZ25,EBA_ZZ,Hierarchy for types of information systems,EBA_ZZ25,false
EBA,EBA_ZZ57,ZZ57,EBA_ZZ,Minimum initial capital (predefined list),Lists allowed values for the minimum initial capital (predefined list),false
EBA,EBA_ZZ845,ZZ845,EBA_ZZ,Traded risks - Commodities risk,EBA_ZZ845,false
EBA,EBA_ZZ846,ZZ846,EBA_ZZ,Traded risks - Foreign exchange (FX) risk,EBA_ZZ846,false
EBA,EBA_ZZ26,ZZ26,EBA_ZZ,Status of an entity in a resolution plan,EBA_ZZ26,false
EBA,EBA_ZZ847,ZZ847,EBA_ZZ,Traded risks - Credit spread risk,EBA_ZZ847,false
EBA,EBA_ZZ27,ZZ27,EBA_ZZ,Links to SRB aggregate LDT template (rows / liability types),EBA_ZZ27,false
EBA,EBA_ZZ79,ZZ79,EBA_ZZ,Status of prior permission,EBA_ZZ79,false
EBA,EBA_ZZ28,ZZ28,EBA_ZZ,Ranking in insolvency (master scale),EBA_ZZ28,false
EBA,EBA_ZZ81,ZZ81,EBA_ZZ,Hierarchy for scope of members for gender diversity target set,EBA_ZZ81,false
EBA,EBA_ZZ29,ZZ29,EBA_ZZ,Hierarchy for collateralisation status,EBA_ZZ29,false
EBA,EBA_ZZ93,ZZ93,EBA_ZZ,Branch/not a branch,EBA_ZZ93,false
EBA,EBA_ZZ30,ZZ30,EBA_ZZ,Hierarchy for type of contractual terms of a financial instrument,EBA_ZZ30,false
EBA,EBA_ZZ82,ZZ82,EBA_ZZ,Hierarchy for Yes/No,EBA_ZZ82,false
EBA,EBA_ZZ31,ZZ31,EBA_ZZ,Hierarchy for types of events that trigger the activation of a guarantee or financial support,EBA_ZZ31,false
EBA,EBA_ZZ32,ZZ32,EBA_ZZ,Hierarchy for links to SRB aggregate LDT template (columns / counterparties),EBA_ZZ32,false
EBA,EBA_ZZ33,ZZ33,EBA_ZZ,Hierarchy for coupon types of debt instruments,EBA_ZZ33,false
EBA,EBA_ZZ6_2,ZZ6_2,EBA_ZZ,Institution Type,Lists allowed values for the 'Institution type' metric,false
EBA,EBA_ZZ34,ZZ34,EBA_ZZ,Hierarchy for type of placement of securities issued,EBA_ZZ34,false
EBA,EBA_ZZ1,ZZ1,EBA_ZZ,Accounting treatment of the securitisation,Lists allowed values for the 'Accounting treatment of the securitisation' metric,false
EBA,EBA_ZZ35,ZZ35,EBA_ZZ,Hierarchy for Master agreements,EBA_ZZ35,false
EBA,EBA_ZZ2,ZZ2,EBA_ZZ,Retention applied,Lists allowed values for the 'Retention applied' metric,false
EBA,EBA_ZZ14_1,ZZ14_1,EBA_ZZ,Type of entity,Lists allowed values for the 'Type of entity' metric,false
EBA,EBA_ZZ3,ZZ3,EBA_ZZ,Type of connection with group,Lists allowed values for the 'Type of connection with group' metric,false
EBA,EBA_ZZ4,ZZ4,EBA_ZZ,Institution company structure,Lists allowed values for the 'Institution company structure' metric,false
EBA,EBA_ZZ36,ZZ36,EBA_ZZ,Hierarchy for assessment whether contract is resolution-proof,EBA_ZZ36,false
EBA,EBA_ZZ6,ZZ6,EBA_ZZ,Institution Type,Lists allowed values for the 'Institution type' metric,false
EBA,EBA_ZZ94,ZZ94,EBA_ZZ,Hierarchy of sector of the investor/lender/buyer/provider/insured party/cedent,EBA_ZZ94,false
EBA,EBA_ZZ7,ZZ7,EBA_ZZ,Reporting calculation method,Lists allowed values for the 'Reporting calculation method' metric,false
EBA,EBA_ZZ95,ZZ95,EBA_ZZ,Hierarchy of sector of the issuer/borrower/seller/beneficiary/insurer/reinsurer,EBA_ZZ95,false
EBA,EBA_ZZ8,ZZ8,EBA_ZZ,Type of counterparty,Lists allowed values for the 'Type of counterparty' metric,false
EBA,EBA_ZZ96,ZZ96,EBA_ZZ,Hierarchy of type of ID code for instrument,EBA_ZZ96,false
EBA,EBA_ZZ37,ZZ37,EBA_ZZ,Hierarchy for recognition of bail-in powers,EBA_ZZ37,false
EBA,EBA_ZZ9,ZZ9,EBA_ZZ,Exposure to individual client or group of clients,"Lists allowed values for the ""Group or Individual"" metric",false
EBA,EBA_ZZ97,ZZ97,EBA_ZZ,"Hierarchy of type of instrument (Equity-type transactions, debt and asset transfers)",EBA_ZZ97,false
EBA,EBA_ZZ98,ZZ98,EBA_ZZ,"Hierarchy of subcategory type of instrument (Equity-type transactions, debt and asset transfers)",EBA_ZZ98,false
EBA,EBA_ZZ99,ZZ99,EBA_ZZ,Hierarchy of type of instrument (Derivatives),EBA_ZZ99,false
EBA,EBA_ZZ6_1,ZZ6_1,EBA_ZZ,Institution Type,Lists allowed values for the 'Institution type' metric,false
EBA,EBA_ZZ100,ZZ100,EBA_ZZ,Hierarchy of type of protection,EBA_ZZ100,false
EBA,EBA_ZZ13_1,ZZ13_1,EBA_ZZ,Hierarchy for the Rationale for exclusion used in C 106.00 (SBP) templates,Hierarchy for the Rationale for exclusion used in C 106.00 (SBP) templates,false
EBA,EBA_ZZ101,ZZ101,EBA_ZZ,Hierarchy of purpose of the instrument,EBA_ZZ101,false
EBA,EBA_ZZ102,ZZ102,EBA_ZZ,Hierarchy of type of ID code of the asset/liability underlying the derivative,EBA_ZZ102,false
EBA,EBA_ZZ103,ZZ103,EBA_ZZ,Hierarchy of type of off-balance sheet or contingent liability intra-group transaction,EBA_ZZ103,false
EBA,EBA_ZZ104,ZZ104,EBA_ZZ,Hierarchy of type of reinsurance transaction,EBA_ZZ104,false
EBA,EBA_ZZ38,ZZ38,EBA_ZZ,Hierarchy for scope of issuance - securitisation,EBA_ZZ38,false
EBA,EBA_ZZ105,ZZ105,EBA_ZZ,Hierarchy of line of business being reinsured,EBA_ZZ105,false
EBA,EBA_ZZ39,ZZ39,EBA_ZZ,Originator's call options included in transaction,EBA_ZZ39,false
EBA,EBA_ZZ106,ZZ106,EBA_ZZ,Hierarchy of sector of the revenue side within group,EBA_ZZ106,false
EBA,EBA_ZZ59,ZZ59,EBA_ZZ,Notification type for impracticability of contractual recognition of bail-in,EBA_ZZ59,false
EBA,EBA_ZZ107,ZZ107,EBA_ZZ,Hierarchy of sector of the expense side within group,EBA_ZZ107,false
EBA,EBA_ZZ108,ZZ108,EBA_ZZ,Hierarchy of type of P&L transaction,EBA_ZZ108,false
EBA,EBA_ZZ61,ZZ61,EBA_ZZ,Type of institution,EBA_ZZ61,false
EBA,EBA_ZZ109,ZZ109,EBA_ZZ,Hierarchy of instrument of the P&L transaction,EBA_ZZ109,false
EBA,EBA_RP8,RP8,EBA_RP,Role of an entity within and outside a group,EBA_RP8,false
EBA,EBA_RP7_REL_2,RP7_REL_2,EBA_RP,Offsetting group,EBA_RP7_REL_2,false
EBA,EBA_RP6,RP6,EBA_RP,Hierarchy of management structure,EBA_RP6,false
EBA,EBA_RP9,RP9,EBA_RP,Type of genders for diversity benchmarking purposes,EBA_RP9,false
EBA,EBA_RP61_1,RP61_1,EBA_RP,Breakdown of All related parties,Breakdown of Not Applicable/All relationships & All related parties,false
EBA,EBA_RP7,RP7,EBA_RP,Type of identified staff,EBA_RP7,false
EBA,EBA_RP10,RP10,EBA_RP,Hierarchy for educational background,EBA_RP10,false
EBA,EBA_RP4,RP4,EBA_RP,Type of genders,EBA_RP4,false
EBA,EBA_RP5,RP5,EBA_RP,Type of identified staff,EBA_RP5,false
EBA,EBA_RP1,RP1,EBA_RP,Hierarchy for related parties,Especially used for own funds items. Different treatments are connected with the fact whether the counterpart is an entity of the financial sector or not.,false
EBA,EBA_RP61,RP61,EBA_RP,Breakdown of All related parties/All relationships,Breakdown of All related parties/All relationships,false
EBA,EBA_RP2,RP2,EBA_RP,"Options for ""Group structure""",EBA_RP2,false
EBA,EBA_RP3,RP3,EBA_RP,Relationship of lending entity with issuing entity,EBA_RP3,false
EBA,EBA_BT13,BT13,EBA_BT,Hierarchy for alternatives for ICT third-party service providers,EBA_BT13,false
EBA,EBA_BT14,BT14,EBA_BT,Hierarchy for criticality or importance assessment of the function,EBA_BT14,false
EBA,EBA_BT4,BT4,EBA_BT,yes/no type of answer,EBA_BT4,false
EBA,EBA_BT3,BT3,EBA_BT,Type of Entity Code (LEI code or Non-LEI code),EBA_BT3,false
EBA,EBA_BT6,BT6,EBA_BT,Hierarchy of type of ID code for investor/lender/buyer/provider/insured party/cedent,EBA_BT6,false
EBA,EBA_BT7,BT7,EBA_BT,Hierarchy of type of ID code for issuer/borrower/seller/beneficiary/insurer/reinsurer,EBA_BT7,false
EBA,EBA_BT8,BT8,EBA_BT,Hierarchy of type of transaction (Insurance-reinsurance),EBA_BT8,false
EBA,EBA_BT9,BT9,EBA_BT,Hierarchy of type of ID code for revenue side within group,EBA_BT9,false
EBA,EBA_BT1,BT1,EBA_BT,Hierarchy for the breakdown between owners of the parent and non-controlling interests,Hierarchy for the breakdown between owners of the parent and non-controlling interests,false
EBA,EBA_BT10,BT10,EBA_BT,Hierarchy of type of ID code for expense side within group,EBA_BT10,false
EBA,EBA_BT11,BT11,EBA_BT,Hierarchy of type of ID code for external counterparty of the financial conglomerate,EBA_BT11,false
EBA,EBA_BT12,BT12,EBA_BT,Hierarchy of type of ID code for the entity of the financial conglomerate related to the exposure,EBA_BT12,false
EBA,EBA_BT2,BT2,EBA_BT,Hierarchy for the classification of the location of the location of the activities,Hierarchy for the classification of the location of the location of the activities,false
EBA,EBA_SC3,SC3,EBA_SC,Type of report,Lists allowed values for the 'Reporting level' metric from 2.9,false
EBA,EBA_SC1,SC1,EBA_SC,Individual / Prudential Consolidation Scope,Lists allowed values for the 'Reporting level' metric,false
EBA,EBA_SC2,SC2,EBA_SC,Consolidation Scope,EBA_SC2,false
EBA,EBA_SC1_1,SC1_1,EBA_SC,Consolidation Scope including Resolution,Lists allowed values for the 'Reporting level' metric from 2.8,false
EBA,EBA_AS1,AS1,EBA_AS,Accounting standard,EBA_AS1,false
EBA,EBA_CG1,CG1,EBA_CG,Hierarchy for the split between secured and unsecured assets/liabilities,Hierarchy for the split between secured and unsecured assets/liabilities,false
EBA,EBA_GA6,GA6,EBA_GA,Hierarchy for the markets in the CR IP Losses template,Hierarchy for the markets in the CR IP Losses template,false
EBA,EBA_GA4_1,GA4_1,EBA_GA,All countries and other,EBA_GA4_1,false
EBA,EBA_GA10_2,GA10_2,EBA_GA,All countries SBP,EBA_GA10_2,false
EBA,EBA_GA8,GA8,EBA_GA,All countries applicable for open axis tables,Countries applicable for open axis tables (Resoution open tables),false
EBA,EBA_GA9_REL_2,GA9_REL_2,EBA_GA,Hierarchy for EU Member states (incl. EEA countries),EBA_GA9_REL_2,false
EBA,EBA_GA5_3_WITHOUT_X0-X1,GA5_3_WITHOUT_X0-X1,EBA_GA,Countries,EBA_GA5_3_WITHOUT_X0-X1,false
EBA,EBA_GA5_2,GA5_2,EBA_GA,All countries applicable for open axis tables,Countries applicable for open axis tables (for reference dates from 2018-03-30),false
EBA,EBA_GA5_4,GA5_4,EBA_GA,Countries,EBA_GA5_4,false
EBA,EBA_GA6_1,GA6_1,EBA_GA,Hierarchy for the markets in the CR IP Losses template,Hierarchy for the markets in the CR IP Losses template (All countries included),false
EBA,EBA_GA9,GA9,EBA_GA,Hierarchy for EU Member states (incl. EEA countries),EBA_GA9,false
EBA,EBA_GA5_5,GA5_5,EBA_GA,Countries,EBA_GA5_5,false
EBA,EBA_GA30,GA30,EBA_GA,Hierarchy for EU Competent Authorities (incl. EEA countries),EBA_GA30,false
EBA,EBA_GA1,GA1,EBA_GA,Hierarchies for the markets in the MKR SA EQU template,"Generally, the own funds requirements for equity risk have to be calculated for currencies separately. This set of currencies is used for reporting purposes - a separate sheet has to be reported for each of those countries.",false
EBA,EBA_GA10,GA10,EBA_GA,All countries SBP,EBA_GA10,false
EBA,EBA_GA2,GA2,EBA_GA,Core country list,EBA_GA2,false
EBA,EBA_GA3,GA3,EBA_GA,Core countries and other,EBA_GA3,false
EBA,EBA_GA7,GA7,EBA_GA,Hierarchy for EU Member states (excl. EEA countries),EBA_GA7,false
EBA,EBA_GA4,GA4,EBA_GA,All countries and other,EBA_GA4,false
EBA,EBA_GA5_3,GA5_3,EBA_GA,All countries applicable for open axis tables,Countries applicable for open axis tables,false
EBA,EBA_GA1_1,GA1_1,EBA_GA,Hierarchies for the markets in the MKR SA EQU template,"Generally, the own funds requirements for equity risk have to be calculated for currencies separately. This set of currencies is used for reporting purposes - a separate sheet has to be reported for each of those countries.",false
EBA,EBA_GA6_2,GA6_2,EBA_GA,Hierarchy for the markets in the CR IP Losses template,Hierarchy for the markets in the CR IP Losses template (All countries included),false
EBA,EBA_GA7_1,GA7_1,EBA_GA,Hierarchy for EU Member states (excl. EEA countries),EBA_GA7_1,false
EBA,EBA_GA4_2,GA4_2,EBA_GA,All countries and other,EBA_GA4_2,false
EBA,EBA_GA5,GA5,EBA_GA,All countries applicable for open axis tables,All countries applicable for open axis tables (for reference dates to 2014-09-29),false
EBA,EBA_GA8_1,GA8_1,EBA_GA,All countries applicable for open axis tables,Countries applicable for open axis tables (Resolution open tables),false
EBA,EBA_GA10_1,GA10_1,EBA_GA,All countries SBP,EBA_GA10_1,false
EBA,EBA_GA5_1,GA5_1,EBA_GA,All countries applicable for open axis tables,Countries applicable for open axis tables (for reference dates from 2014-09-30),false
EBA,EBA_NC20,NC20,EBA_NC,Hierarchy for sectors (economic activity) that highly contribute to climate change,EBA_NC20,false
EBA,EBA_NC40,NC40,EBA_NC,NACE codes for potential climate change transition risk,EBA_NC40,false
EBA,EBA_NC50,NC50,EBA_NC,NACE codes full granularity (level 1 to 4),EBA_NC50,false
EBA,EBA_NC3,NC3,EBA_NC,NACE codes (level 1) WITH_x0,EBA_NC3,false
EBA,EBA_NC21,NC21,EBA_NC,"Hierarchy for sectors (economic activity) that highly contribute to climate change, including sector I",EBA_NC21,false
EBA,EBA_NC30,NC30,EBA_NC,Hierarchy for sectors (economic activity)  other than those that highly contribute to climate change (sector I excluded),EBA_NC30,false
EBA,EBA_NC1,NC1,EBA_NC,Level 1 and 2 NACE codes,EBA_NC1,false
EBA,EBA_NC2,NC2,EBA_NC,Hierarchy of sector of external counterparty,EBA_NC2,false
EBA,EBA_CT54,CT54,EBA_CT,Hierarchy for counterparties and instruments,EBA_CT54,false
EBA,EBA_CT45,CT45,EBA_CT,Hierarchy of the largest counterparties for C 67.00 (additional Monitoring metrics for Liquidity),EBA_CT45,false
EBA,EBA_CT55,CT55,EBA_CT,IEA sectors for potential climate change transition risk,EBA_CT55,false
EBA,EBA_CT56,CT56,EBA_CT,Counterparties for the purpose of IRRBB,EBA_CT56,false
EBA,EBA_CT6,CT6,EBA_CT,Type of entity maintaining the register of information ICT TPP,EBA_CT6,false
EBA,EBA_CT61,CT61,EBA_CT,Type of entity within the scope of the register of information,EBA_CT61,false
EBA,EBA_CT57,CT57,EBA_CT,Hierarchy of category of the institution/investment firm for diversity benchmarking purposes,EBA_CT57,false
EBA,EBA_CT7,CT7,EBA_CT,Type of legal entity,EBA_CT7,false
EBA,EBA_CT20,CT20,EBA_CT,Size of the counterparty,EBA_CT20,false
EBA,EBA_CT16,CT16,EBA_CT,"Options for ""Sector of the counterparty""",EBA_CT16,false
EBA,EBA_CT1,CT1,EBA_CT,Hierarchy to describe financial entities,The differentiation is used in the IRB - exposures to large regulated and unregulated entities have to apply a higher correlation when calculating the risk weight,false
EBA,EBA_CT15,CT15,EBA_CT,Hierarchy with the basic breakdown for counterparty sectors,Basic breakdown for counterparty sector,false
EBA,EBA_CT32,CT32,EBA_CT,"Hierarchy with breakdown for ""Counterparties other than financial corporations""","Breakdown for ""Counterparties other than financial corporations""",false
EBA,EBA_CT42,CT42,EBA_CT,Breakdown of exposures treated and NOT treated as sovereigns,Breakdown of exposures treated and NOT treated as sovereigns for LR calibration purposes,false
EBA,EBA_CT16_1,CT16_1,EBA_CT,"Options for ""Sector of the counterparty""",Add of Members,false
EBA,EBA_CT53,CT53,EBA_CT,Type of creditor (resolution),EBA_CT53,false
EBA,EBA_CT52,CT52,EBA_CT,Hierarchy for the classification of the counterparty by size between SMEs and Other than SMEs,Hierarchy for the classification of the counterparty by size between SMEs and Other than SMEs,false
EBA,EBA_OF5,OF5,EBA_OF,Hierarchy for the determination of eligible capital,"Eligible capital is <= the total own funds, because the T2 capital can only be considered to one third.",false
EBA,EBA_OF6,OF6,EBA_OF,Hierarchy for the determination of total own funds,EBA_OF6,false
EBA,EBA_OF7,OF7,EBA_OF,Hierarchy for transitional own funds items,Own funds items which are only regarded transitionally as own funds are included in those members.,false
EBA,EBA_OF8,OF8,EBA_OF,Hierarchy for declaration of qualification as own funds (Resolution),EBA_OF8,false
EBA,EBA_EC10,EC10,EBA_EC,Hierarchy for IRB exposure classes excluding securitisations and other non-credit-obligation assets,EBA_EC10,false
EBA,EBA_EC11,EC11,EBA_EC,Hierarchy for the Exposure class used in C 101 (SBP) template,Hierarchy for the Exposure class used in C 101 (SBP) template,false
EBA,EBA_EC8,EC8,EBA_EC,Hierarchy for SA exposure classes excluding securitisation exposure class,EBA_EC8,false
EBA,EBA_EC9,EC9,EBA_EC,"Hierarchy for IRB exposure classes excluding equities, securitisations and other non-credit-obligation assets",EBA_EC9,false
EBA,EBA_EC1,EC1,EBA_EC,Hierarchy for the exposure classes in the IRB approach,"Lists all exposure and sub-exposure classes of the IRB approach. For each of those exposure classes a separate dimension has to be reported. Exception - equity and securitisation, because for those exposures exists a separate template. Additionally, other non credit-obligation assets are reported",false
EBA,EBA_EC2,EC2,EBA_EC,Exposure classes in the SA,Hierarchy shows the exposure classes used in the SA. The differentiation to the IRB will be made by using the dimension Approach.,false
EBA,EBA_EC3,EC3,EBA_EC,Exposure classes in the SA (2),Lists all exposure and sub-exposure classes of the SA approach used in LR templates,false
EBA,EBA_EC4,EC4,EBA_EC,Hierarchy for the exposure classes in the IRB approach (2),Lists all exposure and sub-exposure classes of the IRB approach used in LR templates,false
EBA,EBA_EC5,EC5,EBA_EC,Exposure classes in the SA (3),Lists all exposure and sub-exposure classes of the SA approach used in LR templates,false
EBA,EBA_EC6,EC6,EBA_EC,Hierarchy for exposure classes used in template CR GB1a and CR GB 1b,Shows the exposure classes explicitly used for the breakdown of SA exposures in the CR GB 1 (without exposure class items representing securitisation exposures). Hierarchy is applicable to dimension exposure class (EC) and exposure class before reassignment (ECB),false
EBA,EBA_EC7,EC7,EBA_EC,Hierarchy for exposure classes used in template CR GB2,Shows the exposure classes explicitly used for the breakdown of IRB exposures in the CR GB 2 (without exposure class items representing securitisation exposures and other non-credit obligations).,false
EBA,EBA_TA5,TA5,EBA_TA,Hierarchy for type of licenced activity,EBA_TA5,false
EBA,EBA_TA4,TA4,EBA_TA,Type of ICT services,EBA_TA4,false
EBA,EBA_TA31,TA31,EBA_TA,Type of initiation of payments,Type of initiation of payments,false
EBA,EBA_TA32,TA32,EBA_TA,Type of consent,Type of consent,false
EBA,EBA_TA2,TA2,EBA_TA,Hierarchy for critical functions,EBA_TA2,false
EBA,EBA_TA1,TA1,EBA_TA,Hierarchy for business lines,Lists the business lines applicable for operational risk.,false
