MAINTENANCE_AGENCY_ID,MAPPING_ID,NAME,MAPPING_TYPE,CODE,ALGORITHM,MEMBER_MAPPING_ID,VARIABLE_MAPPING_ID
ECB,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,"Mapping of Base, Exposure class of the collateral received, Exposure class, Main category of collateral or guarantee received, Main category, Counterparty sector of the collateral for the template AEF32.02.a",E,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a
ECB,DPM_TMA_AE_F32.04b,Mapping of Type of market for the template AEF32.04b,E,DPM_TMA_AE_F32.04b,,DPM_TMA_AE_F32.04b,DPM_TMA_AE_F32.04b
ECB,DPM_CPE_MCS_AE_F32.04.b,"Mapping of Counterparty sector of the source of encumbrance, Main category of the source of encumbrance for the template AEF32.04.b",E,DPM_CPE_MCS_AE_F32.04.b,,DPM_CPE_MCS_AE_F32.04.b,DPM_CPE_MCS_AE_F32.04.b
ECB,DPM_BAS_MCS_MCY_AE_F35.00.a,"Mapping of Base, Main category, Main category of the source of encumbrance for the template AEF35.00.a",E,DPM_BAS_MCS_MCY_AE_F35.00.a,,DPM_BAS_MCS_MCY_AE_F35.00.a,DPM_BAS_MCS_MCY_AE_F35.00.a
ECB,DPM_CBC,DPM_CBC,A,DPM_CBC,,,DPM_CBC
ECB,DPM_BAS_MCY_AE_F32.02.b,"Mapping of Base, Main category for the template AEF32.02.b",E,DPM_BAS_MCY_AE_F32.02.b,,DPM_BAS_MCY_AE_F32.02.b,DPM_BAS_MCY_AE_F32.02.b
ECB,DPM_CUS_AE,Mapping of Currency with significant liabilities for the template AE,E,DPM_CUS_AE,,DPM_CUS_AE,DPM_CUS_AE
ECB,DPM_CSC_AE,Mapping of Contingent scenario/Assumptions used for the template AE,E,DPM_CSC_AE,,DPM_CSC_AE,DPM_CSC_AE
ECB,DPM_BAS_AE_F32.03.a,Mapping of Base for the template AEF32.03.a,E,DPM_BAS_AE_F32.03.a,,DPM_BAS_AE_F32.03.a,DPM_BAS_AE_F32.03.a
ECB,DPM_MCS_MCY_SST_AE_F32.03.a,"Mapping of Main category, Main category of the source of encumbrance, Securitisation structure for the template AEF32.03.a",E,DPM_MCS_MCY_SST_AE_F32.03.a,,DPM_MCS_MCY_SST_AE_F32.03.a,DPM_MCS_MCY_SST_AE_F32.03.a
ECB,DPM_BAS_EXC_MCY_AE_F32.04.b,"Mapping of Base, Exposure class, Main category for the template AEF32.04.b",E,DPM_BAS_EXC_MCY_AE_F32.04.b,,DPM_BAS_EXC_MCY_AE_F32.04.b,DPM_BAS_EXC_MCY_AE_F32.04.b
ECB,DPM_LQC_AE_F36.02.c,Mapping of Liquidity quality of collateral received for the template AEF36.02.c,E,DPM_LQC_AE_F36.02.c,,DPM_LQC_AE_F36.02.c,DPM_LQC_AE_F36.02.c
ECB,DPM_LQC_AE_F32.02.a,Mapping of Liquidity quality of collateral received for the template AEF32.02.a,E,DPM_LQC_AE_F32.02.a,,DPM_LQC_AE_F32.02.a,DPM_LQC_AE_F32.02.a
ECB,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,"Mapping of Base, Main category, Main category of the source of encumbrance, Counterparty sector of the source of encumbrance, Counterparty sector for the template AEF32.04.a",E,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a
ECB,DPM_TMA_AE_F32.04a,Mapping of Type of market for the template AEF32.04a,E,DPM_TMA_AE_F32.04a,,DPM_TMA_AE_F32.04a,DPM_TMA_AE_F32.04a
ECB,DPM_CPC_ECC_MCG_AE_F36.01.b,"Mapping of Main category of collateral or guarantee received, Exposure class of the collateral received, Counterparty sector of the collateral for the template AEF36.01.b",E,DPM_CPC_ECC_MCG_AE_F36.01.b,,DPM_CPC_ECC_MCG_AE_F36.01.b,DPM_CPC_ECC_MCG_AE_F36.01.b
ECB,DPM_RPR_AE_F36,Mapping of Related parties/Relationships for the template AEF36,E,DPM_RPR_AE_F36,,DPM_RPR_AE_F36,DPM_RPR_AE_F36
ECB,DPM_SCC_AE,Mapping of Specific contract clauses or netting agreements for the template AE,E,DPM_SCC_AE,,DPM_SCC_AE,DPM_SCC_AE
ECB,DPM_CPC_ECC_MCG_AE_F36.02.b,"Mapping of Main category of collateral or guarantee received, Exposure class of the collateral received, Counterparty sector of the collateral for the template AEF36.02.b",E,DPM_CPC_ECC_MCG_AE_F36.02.b,,DPM_CPC_ECC_MCG_AE_F36.02.b,DPM_CPC_ECC_MCG_AE_F36.02.b
ECB,DPM_REF_RES_AE_F35.00.a,"Mapping of Reference date or period, Residual maturity for the template AEF35.00.a",E,DPM_REF_RES_AE_F35.00.a,,DPM_REF_RES_AE_F35.00.a,DPM_REF_RES_AE_F35.00.a
ECB,DPM_BAS_MCY_SST_AE_F32.03.b,"Mapping of Base, Main category, Securitisation structure for the template AEF32.03.b",E,DPM_BAS_MCY_SST_AE_F32.03.b,,DPM_BAS_MCY_SST_AE_F32.03.b,DPM_BAS_MCY_SST_AE_F32.03.b
ECB,DPM_ENC_AE_F32.02.a,Mapping of Encumbrance for the template AEF32.02.a,E,DPM_ENC_AE_F32.02.a,,DPM_ENC_AE_F32.02.a,DPM_ENC_AE_F32.02.a
ECB,DPM_LQA_AE_F32.03.b,Mapping of Liquidity quality of assets for the template AEF32.03.b,E,DPM_LQA_AE_F32.03.b,,DPM_LQA_AE_F32.03.b,DPM_LQA_AE_F32.03.b
ECB,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,"Mapping of Base, Counterparty sector, Exposure class, Main category for the template AEF36.01.a",E,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a
ECB,DPM_MCG_AE,Mapping of Main category of collateral or guarantee received for the template AE,E,DPM_MCG_AE,,DPM_MCG_AE,DPM_MCG_AE
ECB,DPM_LQA_AE_F36.01.c,Mapping of Liquidity quality of assets for the template AEF36.01.c,E,DPM_LQA_AE_F36.01.c,,DPM_LQA_AE_F36.01.c,DPM_LQA_AE_F36.01.c
ECB,DPM_CRA_AE,Mapping of Credit rating agency /Covered bond regime for the template AE,E,DPM_CRA_AE,,DPM_CRA_AE,DPM_CRA_AE
ECB,DPM_BAS_CRA_AE_F35.00.c,"Mapping of Base, Credit rating agency /Covered bond regime for the template AEF35.00.c",E,DPM_BAS_CRA_AE_F35.00.c,,DPM_BAS_CRA_AE_F35.00.c,DPM_BAS_CRA_AE_F35.00.c
ECB,DPM_ValueDecimalString,DPM_ValueDecimalString,A,DPM_ValueDecimalString,,,DPM_ValueDecimalString
