MAINTENANCE_AGENCY_ID,MEMBER_ID,CODE,NAME,DOMAIN_ID,DESCRIPTION
ECB6,EBA_ZZ_ECB6_x6672,x6672,Decrease in credit margin to support transition,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6673,x6673,Unchanged,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6674,x6674,"Yes, expected to be operational within 0-1 year",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6675,x6675,"Yes, expected to be operational within 1-3 years",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6676,x6676,"Yes, expected to be operational within 3-5 years",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6677,x6677,"Yes, expected to be operational in more than 5 years (specify)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6678,x6678,"No, but expected to be operational within 0-1 year",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6679,x6679,"No, but expected to be operational within 1-3 years",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6680,x6680,"No, but expected to be operational within 3-5 years",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6681,x6681,"No, but expected to be operational in more than 5 years (specify)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6682,x6682,"No, and no date planned at this point in time",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6683,x6683,No public reporting,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6684,x6684,"Yes, included in the decision-making process on pricing, granting loans or investing in certain business areas",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6685,x6685,"Yes, included in the risk limits or metrics (e.g. value at risk (VaR), exposure at default, expected loss) specified for business areas",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6687,x6687,Yes,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6688,x6688,Actual data,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6689,x6689,Estimated data,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6690,x6690,Staff expenses,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6691,x6691,Impairment on financial assets,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6692,x6692,Impairments on non-financial assets - Goodwill,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6693,x6693,Other income,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6694,x6694,Trading income,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6695,x6695,Negative goodwill recognised in profit or loss,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6696,x6696,Other items (+/-)contributing to the profit or (-)loss before tax from continuing operations,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6697,x6697,RWA,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6698,x6698,Total assets,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6699,x6699,Total liabilities,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6700,x6700,Other: please specify in the comment box,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6701,x6701,Linear,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6702,x6702,Annuity,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6703,x6703,Bullet,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6704,x6704,Baloon,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6705,x6705,Pay as you earn,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6706,x6706,"Other than linear, annuity, bullet, baloon, pay as you earn",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6707,x6707,Relative,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6708,x6708,Absolute,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6709,x6709,Years,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6710,x6710,Isolate Digital Business - Development of a new separate digital banking business,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6711,x6711,Test & Integrate - Gradual integration of digital innovation testing pilots within the mantained traditional banking business,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6712,x6712,Holistic Transformaton of the Business - Comprehensive replacement of existing business via full integration of digital technology throughout the organisation,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6713,x6713,Digital Native - Leverage on existing (born digital) organizational and business structures,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6714,x6714,Other (please specify in the comment box),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6715,x6715,Integrate into Parent,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6716,x6716,Maintain separation,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6717,x6717,Terminate,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6718,x6718,Not planned yet,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6719,x6719,Digital Subsidiary,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6720,x6720,Independent Business Unit,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6751,x6751,15-volume driven increase in income from custody services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6900,x6900,Net interest income,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6901,x6901,Net fees and commissions,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6902,x6902,"Trading and investment income, net",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6903,x6903,"Other operating income, net",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6905,x6905,Other administrative Expenses,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6906,x6906,Cash contributions to resolution funds and deposit guarantee schemes,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6908,x6908,Provisions or (-) reversal of provisions,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6911,x6911,Other income,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6912,x6912,(Tax Expenses or (-) income),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6913,x6913,Extraordinary profit or (-) loss after tax,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6914,x6914,Isolate Digital Business - Development of a new separate digital banking business,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6915,x6915,Test & Integrate - Gradual integration of digital innovation testing pilots within the mantained traditional banking business,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6916,x6916,Holistic Transformaton of the Business - Comprehensive replacement of existing business via full integration of digital technology throughout the organisation,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6917,x6917,Digital Native - Leverage on existing (born digital) organizational and business structures,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6918,x6918,Other (please specify in the comment box),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6919,x6919,Integrate into Parent,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6920,x6920,Maintain separation,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6921,x6921,Terminate,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6922,x6922,Not planned yet,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6923,x6923,Corporate Finance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6924,x6924,Trading and Sales,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6925,x6925,Retail Banking,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6926,x6926,Commercial Banking,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6927,x6927,Payment and Settlement,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6928,x6928,Agency Services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6929,x6929,Asset Management,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6930,x6930,Retail Brokerage,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6931,x6931,Insurance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6932,x6932,Other (Please specify in comments),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6933,x6933,None,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6934,x6934,P.01,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6935,x6935,P.02,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6936,x6936,P.03,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6937,x6937,P.04,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6938,x6938,P.05,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6939,x6939,P.06,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6940,x6940,Multiple (Please specify in comments),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6941,x6941,All banking services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6942,x6942,Embedded finance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6943,x6943,E-Mortgages,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6944,x6944,Payments,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6945,x6945,Corporate/SMEs lending solutions,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6946,x6946,Asset management,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6947,x6947,Brokerage&Trading,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6948,x6948,Retail lending,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6949,x6949,Other,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6950,x6950,Digital wallets,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6951,x6951,P2P transfers,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6952,x6952,Instant payments,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6953,x6953,Regtech - compliance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6954,x6954,BNPL,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6955,x6955,Corporate VC,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6956,x6956,Innovation Hub,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6957,x6957,Patented technology,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6958,x6958,Computer software and database,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6959,x6959,"Intellectual domains, video domains and any other audiovisual material",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6960,x6960,"Licences, trademarks and patents",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6961,x6961,Relationship between customer and supplier,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6962,x6962,"Intellectual capital, scientific knowledge",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6963,x6963,Rights such as marketing and brand,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6964,x6964,Asset tokenization,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6965,x6965,Audit,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6966,x6966,Back office,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6967,x6967,Business support,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6968,x6968,Buy now pay later,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6969,x6969,"Contactelss, e-money and tokenised payments",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6970,x6970,Copy trading,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6971,x6971,Core banking platforms,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6972,x6972,Credit risk,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6973,x6973,Credit scoring,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6974,x6974,Customer support,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6975,x6975,Cybersecurity&Resilience,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6976,x6976,Data analytics,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6977,x6977,Digital ID,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6978,x6978,Digital invoice,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6979,x6979,Digital wallets,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6980,x6980,Equity crowdfunding,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6981,x6981,HFT,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6982,x6982,ICT risk,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6983,x6983,Instant payments,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6984,x6984,Insurtech,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6985,x6985,Lending crowdfunding,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6986,x6986,Management control,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6987,x6987,Market risk,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6988,x6988,NPL management,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6989,x6989,Open banking,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6990,x6990,Open finance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6991,x6991,Operational risk,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6992,x6992,Other payments,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6993,x6993,Peer-to-peer transfers,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6994,x6994,Proptech&Real estate,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6995,x6995,Regtech - AML&Fraud,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6996,x6996,Regtech - compliance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6997,x6997,Settlement services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6998,x6998,Wealth&Investment management - Other services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x6999,x6999,Wealth&Investment management - Robo-advice,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7000,x7000,Advanced cryptography,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7001,x7001,Artificial Intelligence - Automated Reasoning,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7002,x7002,Artificial Intelligence - Machine Learning,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7003,x7003,Artificial Intelligence - Natural Language Processing,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7004,x7004,Augmented or virtual reality,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7005,x7005,Big data&advanced analytics,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7006,x7006,Biometrics,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7007,x7007,Cloud computing - IaaS,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7008,x7008,Cloud computing - PaaS,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7009,x7009,Cloud computing - SaaS,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7010,x7010,Digital signature,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7011,x7011,DLT/Blockchain,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7012,x7012,Internet of Things,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7013,x7013,Open standard API,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7014,x7014,Optical character recognition,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7015,x7015,Quantum computing,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7016,x7016,Robotic Process Automation,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7017,x7017,Web - mobile application,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7018,x7018,Accelerator,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7019,x7019,Bigtech company,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7020,x7020,Consortia,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7021,x7021,Consulting company,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7022,x7022,Fintech district,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7023,x7023,Fintech firm,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7024,x7024,Incubator,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7025,x7025,IT supplier,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7026,x7026,Joint Venture,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7027,x7027,Supervised entity,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7028,x7028,University/research entity,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7029,x7029,Cross selling,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7030,x7030,Cross-licensing,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7031,x7031,Licensing in,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7032,x7032,Licensing out,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7033,x7033,R&D commissioned by your bank,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7034,x7034,R&D jointly carried out,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7035,x7035,Sale of partner's products to your bank's clients,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7036,x7036,Sale of your bank's products to partner's clients,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7037,x7037,Supply of partner's services to your bank,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7038,x7038,Dynamic balance sheet,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7039,x7039,Constant balance sheet,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7040,x7040,Included,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7041,x7041,Excluded,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7042,x7042,Only for EVE,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7043,x7043,Only for NII,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7044,x7044,Only for MVC,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7045,x7045,All metrics( EVE/NII/MVC),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7046,x7046,"Regulatory reasons (MREL, capital)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7047,x7047,"Regulatory reasons (NSFR, LCR)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7048,x7048,Replace TLTRO,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7049,x7049,Replace other issuances,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7050,x7050,Finance new loans,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7051,x7051,Other reason for issuance,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7052,x7052,Not used and not explored,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7053,x7053,"In exploration, planning or pilot phase",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7054,x7054,Going live expected within the next 6 months,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7055,x7055,In use,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7056,x7056,In use - ART,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7057,x7057,In use - EMT,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7058,x7058,In use - ART and EMT,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7059,x7059,In exploration phase,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7060,x7060,In development phase,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7061,x7061,In testing phase,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7062,x7062,"Already in use, but low business relevance",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7063,x7063,"Already in use, with high business relevance",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7064,x7064,Technological solution largely developed and owned by the bank,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7065,x7065,Technological solution bought from third party,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7066,x7066,Technological solution used via partnership with third party,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7067,x7067,Partially developed in-house and partially bought,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7068,x7068,Partially developed in-house and partially used via partnership,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7069,x7069,Going live expected within 3-6 months,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7070,x7070,AI,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7071,x7071,API,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7072,x7072,DLT,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7073,x7073,"Other than AI, AP, DLT",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7074,x7074,Credit granting - (partial) automation of credit file review process (to support the banks' credit department(s)) (regardless of client segment),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7079,x7079,"Algorithmic Trading (e.g. executing orders applying automated trading instructions,…)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7080,x7080,Robo-/Automated advice,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7081,x7081,"Marketing (customer profiling, behaviour analysis, predict client needs)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7082,x7082,KYC processes / client authentication and identification,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7083,x7083,Chatbots and virtual assistants,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7084,x7084,AML prevention and detection,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7085,x7085,Fraud & cybercrime prevention and detection,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7086,x7086,"Financial, risk and regulatory reporting",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7087,x7087,Generative AI,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7088,x7088,Provision/Use of APIs for payment related services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7089,x7089,Provision/Use of APIs for account information related services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7090,x7090,Provision/Use of DLT based solutions for fiat money payments and FX transactions,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7091,x7091,Provision/Use of DLT based solutions for clearing purposes,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7092,x7092,Provision/Use of DLT based solutions for settlement purposes,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7093,x7093,Provision/Use of DLT based solutions for smart contracts,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7094,x7094,Provision/Use of DeFi applications,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7095,x7095,Other DLT use,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7096,x7096,RPA (robotic process automation),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7097,x7097,Use of big data,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7098,x7098,Quantum computing,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7099,x7099,Other innovative technologies,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7100,x7100,R&D,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7101,x7101,IT development,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7102,x7102,Risk Management,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7103,x7103,Coordination/Governance of Fintech Initiatives,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7104,x7104,Data & Reporting,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7105,x7105,Cybersecurity & Resilience,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7106,x7106,Back Office,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7107,x7107,Front Office,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7108,x7108,All other digitalisation projects,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7109,x7109,Company level - 0,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7110,x7110,Company level - 1,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7111,x7111,Company level - 2,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7112,x7112,"No, because we have (empirical) evidence that the product or service is stress-neutral (please further describe this evidence under 'Additional comments')",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7113,x7113,"Yes, by applying an add-on on top of historical outflow rates observed (please describe the design of the add-on under 'Additional comments')",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7114,x7114,"Yes, by applying another measure (please describe further under 'Additional comments')",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7115,x7115,Reference to historical outflow rates observed,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7116,x7116,Reference to outflow rates applied to equivalent products that are committed,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7117,x7117,Reference to internal stress test assumptions,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7118,x7118,Yes (please further specify under 'Additional comments'),EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7119,x7119,Group level,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7120,x7120,Subsidiary/solo,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7121,x7121,Portfolio,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7122,x7122,II. NFC-SME,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7123,x7123,III. NFC - non SME,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7124,x7124,IV. NFC-CRE,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7125,x7125,V. HH-Credit for Consumption,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7126,x7126,VI. HH-Residential real estate,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7128,x7128,Online importance increasing,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7129,x7129,Already very important,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7130,x7130,Application development,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7131,x7131,Web development/hosting,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7132,x7132,Application support/management,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7133,x7133,Technical support/help desk,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7134,x7134,Database development/management,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7135,x7135,Infrastructure,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7136,x7136,Cloud computing,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7137,x7137,Disaster Recovery services,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7138,x7138,Telecommunications/Network,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7139,x7139,Unexpected interdependencies between applications,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7140,x7140,Wrong configuration,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7141,x7141,Misalignment between test and production environment,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7142,x7142,Inadequate test coverage,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7143,x7143,Vendor Patches that caused issues,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7144,x7144,Other root causes of changes,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7145,x7145,"Changes (incl. software, hardware and infrastructure changes)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7146,x7146,"Changes (incl. software, hardware and infrastructure changes) (External parties)",EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7147,x7147,Cyber incidents/attacks,EBA_ZZ,
ECB6,EBA_ZZ_ECB6_x7148,x7148,Cyber incidents/attacks (External parties),EBA_ZZ,
